X,26.2,Put,26,07/28/17,2,0.32,0.33,0.34,0.33,10754,160,67.21,77.59%,07/26/17
MDCO,38.33,Put,37,08/18/17,23,0.90,1.43,1.95,1.75,782,432,1.81,55.11%,07/26/17
TSLA,343.85,Call,352.5,07/28/17,2,0.81,0.86,0.90,0.89,1515,844,1.8,50.39%,07/26/17
MET,54.73,Put,54,07/28/17,2,0.08,0.1,0.11,0.11,510,283,1.8,30.29%,07/26/17
AAL,51.01,Call,53,08/04/17,9,0.39,0.47,0.55,0.46,2484,1387,1.79,39.42%,07/26/17
CAT,113.52,Put,60,01/19/18,177,0.15,0.2,0.24,0.16,4034,2271,1.78,45.36%,07/26/17
DIS,106.94,Call,110,08/11/17,16,0.78,0.82,0.85,0.84,706,396,1.78,22.40%,07/26/17
EROS,13.75,Call,17.5,12/15/17,142,0.90,1,1.10,0.95,892,502,1.78,62.89%,07/26/17
MA,130.99,Put,125,07/28/17,2,0.25,0.27,0.28,0.26,10612,5972,1.78,73.39%,07/26/17
VLO,67.99,Put,67,07/28/17,2,0.45,0.57,0.69,0.63,659,371,1.78,70.09%,07/26/17
MCD,156.51,Put,157.5,07/28/17,2,1.34,1.39,1.43,1.38,1687,953,1.77,24.32%,07/26/17
WFC,54.91,Call,56.5,08/18/17,23,0.15,0.16,0.17,0.17,533,302,1.76,12.25%,07/26/17
FSLR,45.44,Call,46.5,07/28/17,2,1.26,1.31,1.35,1.36,1081,615,1.76,185.99%,07/26/17
WYNN,132,Call,133,07/28/17,2,0.07,0.45,0.83,0.77,1991,1130,1.76,31.00%,07/26/17
PEP,117.19,Call,125,10/20/17,86,0.45,0.5,0.55,0.53,4570,2591,1.76,11.93%,07/26/17
AMAT,47.45,Call,47,08/04/17,9,0.97,1.03,1.08,1,511,290,1.76,27.70%,07/26/17
HLT,62.52,Call,65,08/18/17,23,0.25,0.33,0.40,0.25,627,358,1.75,18.55%,07/26/17
AMD,14.76,Call,18,08/11/17,16,0.04,0.05,0.05,0.07,580,332,1.75,60.54%,07/26/17
MCD,156.51,Call,157.5,08/04/17,9,0.87,0.9,0.92,0.9,559,320,1.75,14.20%,07/26/17
GLW,30.42,Call,30,09/15/17,51,1.08,1.12,1.15,1.05,550,315,1.75,19.36%,07/26/17
MGM,33.87,Call,34,07/28/17,2,0.68,0.73,0.77,0.72,1185,678,1.75,111.19%,07/26/17
BABA,155.79,Put,155,07/28/17,2,0.75,0.78,0.81,0.76,4538,2609,1.74,34.93%,07/26/17
NTES,312.15,Call,320,07/28/17,2,0.60,0.65,0.70,0.65,969,558,1.74,47.31%,07/26/17
TWTR,19.61,Call,26,01/19/18,177,0.54,0.57,0.60,0.6,781,450,1.74,41.27%,07/26/17
ACHN,4.2,Call,5,08/18/17,23,0.15,0.18,0.20,0.15,1066,611,1.74,104.85%,07/26/17
TSLA,343.85,Put,350,07/28/17,2,7.35,7.5,7.65,7.8,735,424,1.73,50.18%,07/26/17
WYNN,132,Put,128,07/28/17,2,0.20,0.25,0.29,0.21,1275,735,1.73,53.18%,07/26/17
AAOI,98.76,Put,40,01/19/18,177,2.40,2.68,2.95,2.75,1258,727,1.73,110.81%,07/26/17
BIDU,201.17,Call,220,07/28/17,2,0.47,0.51,0.54,0.5,806,467,1.73,122.81%,07/26/17
AMAT,47.45,Call,47,07/28/17,2,0.63,0.67,0.70,0.62,3337,1926,1.73,40.50%,07/26/17
AMAT,47.45,Put,47,08/18/17,23,1.27,1.29,1.30,1.34,1352,784,1.72,32.74%,07/26/17
TSLA,343.85,Call,342.5,07/28/17,2,4.15,4.2,4.25,4.38,2779,1618,1.72,48.53%,07/26/17
WPM,20.26,Call,18,08/18/17,23,2.28,2.35,2.42,2.31,515,300,1.72,37.10%,07/26/17
COP,43.7,Put,43,07/28/17,2,0.20,0.22,0.23,0.21,532,310,1.72,53.86%,07/26/17
INTC,34.75,Put,35,08/04/17,9,0.92,0.95,0.97,0.98,1287,749,1.72,39.75%,07/26/17
AMD,14.76,Put,15,08/11/17,16,0.77,0.8,0.82,0.78,548,320,1.71,55.88%,07/26/17
GILD,74.19,Put,73.5,07/28/17,2,1.20,1.3,1.40,1.35,836,488,1.71,105.25%,07/26/17
SNAP,13.4,Put,14,07/28/17,2,0.66,0.74,0.82,0.66,4073,2380,1.71,127.42%,07/26/17
GOOGL,965.31,Call,970,07/28/17,2,2.00,2.4,2.80,2.1,2216,1302,1.7,21.47%,07/26/17
ASGN,51.71,Call,60,08/18/17,23,0.00,0.15,0.15,0.15,510,301,1.69,34.36%,07/26/17
C,67.98,Put,67.5,08/04/17,9,0.64,0.66,0.67,0.69,713,422,1.69,22.02%,07/26/17
SPWR,11.01,Call,11,07/28/17,2,0.19,0.26,0.32,0.28,1068,632,1.69,108.72%,07/26/17
FB,165.61,Call,180,08/11/17,16,0.51,0.64,0.76,0.6,580,345,1.68,33.57%,07/26/17
SNAP,13.4,Call,14,08/11/17,16,0.72,0.79,0.85,0.79,1316,784,1.68,95.44%,07/26/17
FCX,15.06,Put,13,09/15/17,51,0.18,0.19,0.20,0.19,2873,1719,1.67,41.50%,07/26/17
BA,233.45,Call,230,09/15/17,51,7.10,7.28,7.45,7.45,806,482,1.67,15.09%,07/26/17
BABA,155.79,Put,152.5,08/04/17,9,1.05,1.16,1.27,1.1,730,439,1.66,27.20%,07/26/17
WDC,92.96,Put,89,07/28/17,2,0.96,1,1.04,1.05,823,496,1.66,131.48%,07/26/17
GS,222.25,Call,227.5,08/04/17,9,0.56,0.59,0.62,0.59,686,417,1.65,17.46%,07/26/17
VRX,17.77,Call,19,08/04/17,9,0.13,0.14,0.14,0.14,1943,1182,1.64,49.82%,07/26/17
BABA,155.79,Call,165,08/11/17,16,1.46,1.5,1.54,1.55,555,339,1.64,36.48%,07/26/17
SHAK,35.01,Call,35,08/18/17,23,1.35,1.45,1.55,1.4,1285,783,1.64,41.84%,07/26/17
X,26.2,Call,27,07/28/17,2,0.13,0.14,0.15,0.12,24765,15237,1.63,76.60%,07/26/17
FB,165.61,Call,182.5,07/28/17,2,0.15,0.18,0.20,0.16,2192,1346,1.63,108.34%,07/26/17
JD,45.87,Call,48,09/15/17,51,1.51,1.58,1.65,1.57,575,352,1.63,35.76%,07/26/17
GS,222.25,Put,225,07/28/17,2,2.95,3.03,3.10,3,995,616,1.62,25.25%,07/26/17
BABA,155.79,Call,157.5,08/04/17,9,1.50,1.59,1.67,1.59,2307,1421,1.62,25.15%,07/26/17
TSLA,343.85,Call,350,07/28/17,2,1.29,1.35,1.41,1.38,8634,5335,1.62,50.00%,07/26/17
X,26.2,Call,27.5,07/28/17,2,0.06,0.07,0.08,0.06,3726,2297,1.62,80.35%,07/26/17
OKE,55.59,Call,57.5,09/15/17,51,0.70,0.8,0.90,0.95,8107,5016,1.62,18.51%,07/26/17
X,26.2,Call,26,08/04/17,9,0.90,0.92,0.93,0.89,2234,1376,1.62,52.42%,07/26/17
DVAX,10.4,Call,10,08/18/17,23,2.45,2.63,2.80,2.65,13512,8398,1.61,245.65%,07/26/17
TWTR,19.61,Call,22,10/20/17,86,0.74,0.81,0.88,0.78,1182,734,1.61,43.44%,07/26/17
MU,29.81,Call,30,07/28/17,2,0.38,0.39,0.40,0.41,8413,5261,1.6,76.65%,07/26/17
AMD,14.76,Call,17,09/15/17,51,0.46,0.48,0.49,0.47,7006,4374,1.6,55.30%,07/26/17
EPD,27.6,Call,25,01/19/18,177,2.50,2.63,2.75,2.65,2668,1668,1.6,0.00%,07/26/17
FB,165.61,Call,195,11/17/17,114,1.60,1.81,2.02,1.6,577,361,1.6,26.24%,07/26/17
TSLA,343.85,Call,347.5,07/28/17,2,1.98,2.05,2.11,2.1,2621,1650,1.59,49.51%,07/26/17
GOOGL,965.31,Call,975,07/28/17,2,1.00,1.13,1.25,1.12,1065,669,1.59,21.48%,07/26/17
MSFT,74.05,Put,74.5,07/28/17,2,0.58,0.6,0.61,0.64,735,461,1.59,20.82%,07/26/17
GM,35.62,Put,36,08/11/17,16,0.75,0.78,0.81,0.74,2280,1434,1.59,20.03%,07/26/17
FCX,15.06,Call,16,08/18/17,23,0.22,0.23,0.24,0.23,7696,4874,1.58,38.17%,07/26/17
GOOGL,965.31,Call,960,07/28/17,2,6.50,7.4,8.30,7.1,647,409,1.58,20.90%,07/26/17
AMGN,175.89,Call,180,07/28/17,2,0.05,0.06,0.07,0.05,1878,1186,1.58,27.58%,07/26/17
FB,165.61,Call,175,08/04/17,9,0.90,0.95,1.00,1,2137,1349,1.58,39.81%,07/26/17
AKAM,45.49,Put,45,07/28/17,2,0.17,0.27,0.36,0.31,875,553,1.58,49.79%,07/26/17
MCD,156.51,Call,162.5,08/18/17,23,0.28,0.34,0.39,0.33,636,402,1.58,13.28%,07/26/17
FCEL,1.59,Call,2,08/18/17,23,0.00,0.1,0.10,0.04,758,484,1.57,107.55%,07/26/17
TXN,82.53,Call,65,08/18/17,23,16.80,17.6,18.40,17,526,336,1.57,42.25%,07/26/17
MLCO,21.32,Put,21,08/18/17,23,0.65,0.73,0.80,0.75,605,385,1.57,42.59%,07/26/17
GILD,74.19,Call,77,07/28/17,2,0.52,0.59,0.65,0.63,1063,681,1.56,102.36%,07/26/17
TXN,82.53,Put,82,07/28/17,2,0.45,0.53,0.60,0.59,602,385,1.56,44.35%,07/26/17
GOOGL,965.31,Call,965,07/28/17,2,3.90,4.2,4.50,4.13,1561,1001,1.56,19.99%,07/26/17
NVDA,167.26,Put,165,07/28/17,2,0.73,0.78,0.83,0.84,5790,3711,1.56,48.27%,07/26/17
NVDA,167.26,Call,172.5,08/04/17,9,1.50,1.58,1.65,1.55,1271,817,1.56,35.81%,07/26/17
X,26.2,Call,27,09/15/17,51,1.45,1.51,1.57,1.47,764,491,1.56,47.59%,07/26/17
PG,89.3,Put,87,08/04/17,9,0.28,0.32,0.36,0.38,611,392,1.56,21.47%,07/26/17
BIIB,295.61,Call,295,07/28/17,2,2.60,2.8,3.00,3.4,2544,1640,1.55,40.19%,07/26/17
NVDA,167.26,Call,177.5,08/04/17,9,0.60,0.65,0.70,0.65,560,362,1.55,36.59%,07/26/17
TWTR,19.61,Call,20,08/04/17,9,0.90,0.92,0.94,0.91,3214,2070,1.55,94.29%,07/26/17
S,8.55,Put,8,01/19/18,177,0.77,0.81,0.85,0.77,4004,2577,1.55,47.48%,07/26/17
MRK,61.8,Put,62,08/18/17,23,1.30,1.39,1.47,1.35,539,349,1.54,21.52%,07/26/17
WDC,92.96,Call,100,07/28/17,2,0.44,0.5,0.55,0.51,924,599,1.54,131.74%,07/26/17
TWTR,19.61,Call,23,07/28/17,2,0.12,0.13,0.14,0.13,4294,2801,1.53,240.25%,07/26/17
TWTR,19.61,Put,16,07/28/17,2,0.04,0.07,0.09,0.07,1924,1260,1.53,254.64%,07/26/17
FB,165.61,Call,200,07/28/17,2,0.00,0.03,0.03,0.03,501,328,1.53,134.96%,07/26/17
KMI,20.34,Call,10,01/19/18,177,7.90,9.83,11.75,10.4,600,392,1.53,0.00%,07/26/17
BIDU,201.17,Put,190,08/04/17,9,1.21,1.39,1.56,1.56,1316,862,1.53,44.77%,07/26/17
AMD,14.76,Call,17.5,08/04/17,9,0.00,0.03,0.03,0.04,605,399,1.52,59.87%,07/26/17
HD,146.69,Call,147,08/04/17,9,1.15,1.2,1.25,1.2,622,410,1.52,15.37%,07/26/17
AMZN,1052.8,Put,1025,07/28/17,2,8.60,8.95,9.30,8.97,1018,669,1.52,91.46%,07/26/17
VALE,9.39,Put,9,01/19/18,177,0.78,0.81,0.84,0.75,8007,5264,1.52,40.04%,07/26/17
ILMN,176.3,Call,190,08/18/17,23,2.10,2.43,2.75,2.65,682,453,1.51,40.68%,07/26/17
TWTR,19.61,Call,21,10/20/17,86,1.01,1.09,1.16,1.04,685,454,1.51,42.84%,07/26/17
FCX,15.06,Call,13.5,08/18/17,23,1.62,1.66,1.70,1.67,1246,833,1.5,39.85%,07/26/17
FFIV,128.2,Put,125,07/28/17,2,2.67,2.79,2.90,2.83,1732,1152,1.5,158.69%,07/26/17
CSCO,31.66,Put,31,08/11/17,16,0.12,0.14,0.16,0.14,1042,694,1.5,15.29%,07/26/17
FB,165.61,Put,160,07/28/17,2,1.14,1.15,1.15,1.14,16431,10960,1.5,94.11%,07/26/17
FB,165.61,Put,167.5,07/28/17,2,3.80,4.28,4.75,4.3,1642,1098,1.5,93.34%,07/26/17
AKS,6.24,Put,6,08/04/17,9,0.14,0.15,0.15,0.14,683,456,1.5,68.43%,07/26/17
LUV,59.52,Call,64,07/28/17,2,0.05,0.1,0.15,0.1,852,568,1.5,95.29%,07/26/17
BIIB,295.61,Call,300,07/28/17,2,0.85,1.18,1.50,1.1,1321,889,1.49,45.75%,07/26/17
HD,146.69,Call,150,08/11/17,16,0.54,0.56,0.58,0.59,772,519,1.49,14.30%,07/26/17
BABA,155.79,Put,148,08/18/17,23,2.48,2.56,2.64,2.52,635,426,1.49,38.01%,07/26/17
CMG,340.6,Put,347.5,07/28/17,2,7.80,8.4,9.00,8.42,763,513,1.49,56.50%,07/26/17
GOOG,947.8,Call,955,07/28/17,2,1.25,1.33,1.40,1.4,778,521,1.49,19.67%,07/26/17
CAB,58.07,Put,55,09/15/17,51,0.10,0.9,1.70,1.5,1009,679,1.49,25.34%,07/26/17
BIIB,295.61,Call,305,08/04/17,9,1.40,1.83,2.25,1.6,628,423,1.48,29.39%,07/26/17
FCX,15.06,Put,14.5,07/28/17,2,0.05,0.06,0.06,0.06,3135,2115,1.48,76.77%,07/26/17
WYNN,132,Put,129,07/28/17,2,0.10,0.23,0.35,0.32,601,406,1.48,42.42%,07/26/17
AAPL,153.46,Call,172.5,08/04/17,9,0.04,0.05,0.05,0.04,670,453,1.48,36.16%,07/26/17
EOG,94.75,Put,95,08/18/17,23,2.41,2.51,2.61,2.34,502,340,1.48,26.00%,07/26/17
MS,47.21,Call,46,07/28/17,2,1.20,1.22,1.24,1.53,1066,726,1.47,27.06%,07/26/17
GILD,74.19,Put,71,07/28/17,2,0.50,0.57,0.64,0.54,1188,808,1.47,113.07%,07/26/17
BIDU,201.17,Put,180,08/11/17,16,0.48,0.59,0.70,0.69,817,557,1.47,39.92%,07/26/17
MOS,23.6,Put,22,08/18/17,23,0.23,0.25,0.26,0.24,970,665,1.46,36.24%,07/26/17
TSLA,343.85,Call,355,07/28/17,2,0.50,0.54,0.57,0.58,2934,2011,1.46,51.16%,07/26/17
WMT,78.9,Put,72.5,10/20/17,86,0.62,0.67,0.71,0.65,2104,1439,1.46,19.34%,07/26/17
TWTR,19.61,Call,22,07/28/17,2,0.25,0.28,0.30,0.25,3609,2471,1.46,247.11%,07/26/17
AMZN,1052.8,Put,990,07/28/17,2,1.79,2.04,2.29,2,1720,1176,1.46,88.66%,07/26/17
BA,233.45,Call,240,01/19/18,177,7.70,8.03,8.35,8,669,460,1.45,16.00%,07/26/17
AMD,14.76,Call,17.5,07/28/17,2,0.00,0.01,0.01,0.01,4958,3416,1.45,143.97%,07/26/17
NFLX,189.08,Put,190,07/28/17,2,2.00,2.05,2.09,2.14,2009,1387,1.45,39.04%,07/26/17
XOM,80.37,Call,81,08/18/17,23,0.69,0.75,0.80,0.74,866,598,1.45,12.75%,07/26/17
VZ,44.4,Call,45,07/28/17,2,0.25,0.27,0.29,0.32,4332,3002,1.44,55.17%,07/26/17
ULTA,247.24,Call,270,08/18/17,23,0.50,0.6,0.70,0.43,1439,1004,1.43,25.52%,07/26/17
FB,165.61,Put,157.5,07/28/17,2,0.60,0.61,0.62,0.62,12210,8624,1.42,92.70%,07/26/17
FFIV,128.2,Call,135,07/28/17,2,1.25,1.51,1.76,1.56,546,386,1.41,146.44%,07/26/17
WYNN,132,Call,145,09/15/17,51,1.65,1.75,1.85,1.76,1149,814,1.41,30.07%,07/26/17
FCX,15.06,Call,15,07/28/17,2,0.24,0.26,0.27,0.23,6527,4676,1.4,71.21%,07/26/17
AMD,14.76,Call,17.5,08/18/17,23,0.11,0.12,0.13,0.17,684,490,1.4,56.62%,07/26/17
JNPR,28.06,Call,28.5,07/28/17,2,0.03,0.08,0.12,0.06,507,362,1.4,39.15%,07/26/17
MU,29.81,Call,30.5,08/04/17,9,0.50,0.52,0.53,0.5,1813,1308,1.39,45.55%,07/26/17
T,38.03,Call,38,07/28/17,2,0.20,0.22,0.24,0.22,4567,3286,1.39,25.71%,07/26/17
FFIV,128.2,Put,128,07/28/17,2,3.60,3.93,4.25,3.91,728,522,1.39,150.55%,07/26/17
AMD,14.76,Put,14,08/04/17,9,0.18,0.19,0.20,0.19,3163,2282,1.39,56.29%,07/26/17
MA,130.99,Call,131,07/28/17,2,1.89,1.92,1.95,1.9,930,667,1.39,70.31%,07/26/17
BIIB,295.61,Call,292.5,07/28/17,2,4.20,4.6,5.00,5,541,393,1.38,45.04%,07/26/17
OMC,78.83,Put,77.5,10/20/17,86,2.30,2.38,2.45,2.3,3086,2232,1.38,20.49%,07/26/17
CVS,78.29,Put,79,07/28/17,2,0.85,0.9,0.94,0.93,5597,4044,1.38,27.80%,07/26/17
HAL,43.32,Call,43.5,08/18/17,23,1.01,1.04,1.07,1.05,650,474,1.37,26.21%,07/26/17
EXPE,156.94,Call,175,01/19/18,177,3.80,3.95,4.10,3.8,507,371,1.37,22.59%,07/26/17
NVDA,167.26,Call,170,08/04/17,9,2.26,2.34,2.41,2.3,3843,2808,1.37,35.36%,07/26/17
AMZN,1052.8,Call,1037.5,07/28/17,2,28.40,28.98,29.55,28.85,508,372,1.37,93.48%,07/26/17
KITE,111.24,Put,105,08/18/17,23,2.75,3.03,3.30,3.1,560,409,1.37,53.20%,07/26/17
FCX,15.06,Call,17,11/17/17,114,0.56,0.59,0.61,0.6,1793,1315,1.36,37.21%,07/26/17
GOOGL,965.31,Put,965,07/28/17,2,3.30,4.05,4.80,4,939,688,1.36,20.93%,07/26/17
X,26.2,Call,30,09/15/17,51,0.60,0.64,0.67,0.62,1364,1005,1.36,47.61%,07/26/17
AMZN,1052.8,Call,1055,07/28/17,2,19.35,19.65,19.95,18.68,924,680,1.36,94.14%,07/26/17
FTI,27.74,Call,30,09/15/17,51,0.50,0.58,0.65,0.6,5411,4003,1.35,33.26%,07/26/17
EA,118,Call,118,07/28/17,2,3.05,3.28,3.50,3.5,968,719,1.35,132.87%,07/26/17
AMGN,175.89,Put,180,07/28/17,2,3.80,4.1,4.40,4.1,1308,966,1.35,0.00%,07/26/17
AMD,14.76,Call,15,07/28/17,2,0.15,0.16,0.17,0.15,39190,29231,1.34,84.51%,07/26/17
FB,165.61,Put,152.5,07/28/17,2,0.19,0.21,0.22,0.19,5887,4384,1.34,100.06%,07/26/17
DNKN,52.52,Call,52.5,08/18/17,23,1.30,1.45,1.60,1.38,568,428,1.33,27.67%,07/26/17
FB,165.61,Put,155,07/28/17,2,0.34,0.36,0.38,0.38,14538,10947,1.33,96.53%,07/26/17
ARNC,25.59,Call,27,09/15/17,51,0.74,0.77,0.80,0.78,515,386,1.33,34.71%,07/26/17
SBUX,57.94,Call,58.5,08/18/17,23,1.01,1.08,1.15,1.18,782,586,1.33,23.24%,07/26/17
SNI,84.07,Put,80,08/18/17,23,1.25,1.48,1.70,1.6,574,431,1.33,38.76%,07/26/17
BIIB,295.61,Call,290,07/28/17,2,5.60,6.15,6.70,6.67,1108,840,1.32,38.33%,07/26/17
AAPL,153.46,Put,152.5,07/28/17,2,0.28,0.3,0.32,0.3,15189,11481,1.32,21.15%,07/26/17
DOW,66.42,Put,63,07/28/17,2,0.03,0.08,0.13,0.12,829,629,1.32,70.23%,07/26/17
TWX,101.65,Put,90,01/19/18,177,1.42,1.8,2.17,1.56,19321,14656,1.32,22.75%,07/26/17
BA,233.45,Call,240,11/17/17,114,5.75,6,6.25,5.31,571,436,1.31,16.33%,07/26/17
AMD,14.76,Call,16.5,07/28/17,2,0.00,0.02,0.02,0.01,18527,14129,1.31,111.80%,07/26/17
BABA,155.79,Put,152.5,07/28/17,2,0.19,0.21,0.23,0.2,2595,1979,1.31,37.38%,07/26/17
FB,165.61,Call,180,07/28/17,2,0.23,0.25,0.27,0.26,6813,5206,1.31,103.37%,07/26/17
AAOI,98.76,Call,105,09/15/17,51,9.80,10.4,11.00,10.49,610,464,1.31,88.36%,07/26/17
AKS,6.24,Call,6,07/28/17,2,0.29,0.31,0.33,0.34,3131,2391,1.31,127.15%,07/26/17
CAG,33.83,Put,30,12/15/17,142,0.55,0.58,0.60,0.6,2029,1553,1.31,24.70%,07/26/17
CAT,113.52,Call,115,08/04/17,9,0.67,0.71,0.75,0.67,530,406,1.31,19.42%,07/26/17
GS,222.25,Call,225,07/28/17,2,0.24,0.3,0.35,0.25,2974,2280,1.3,25.68%,07/26/17
SWN,5.91,Call,6.5,08/18/17,23,0.11,0.14,0.16,0.13,558,429,1.3,58.24%,07/26/17
GILD,74.19,Put,69.5,07/28/17,2,0.26,0.32,0.37,0.3,506,388,1.3,116.17%,07/26/17
TMO,175.06,Put,170,08/18/17,23,0.85,1,1.15,1,580,446,1.3,17.03%,07/26/17
NVDA,167.26,Call,170,10/20/17,86,13.05,13.18,13.30,13.01,1136,873,1.3,44.19%,07/26/17
RACE,105.41,Put,95,08/18/17,23,0.35,0.53,0.70,0.5,543,418,1.3,36.26%,07/26/17
AMZN,1052.8,Put,1020,07/28/17,2,6.55,7.15,7.75,7.47,1272,978,1.3,89.10%,07/26/17
MGM,33.87,Call,35,07/28/17,2,0.31,0.35,0.38,0.33,740,569,1.3,108.98%,07/26/17
CMG,340.6,Put,325,07/28/17,2,0.40,0.45,0.50,0.46,729,564,1.29,65.57%,07/26/17
TWTR,19.61,Call,22.5,07/28/17,2,0.19,0.21,0.22,0.19,14494,11258,1.29,248.97%,07/26/17
DB,19.06,Put,18,08/18/17,23,0.20,0.23,0.26,0.21,2226,1732,1.29,34.48%,07/26/17
BIDU,201.17,Put,182.5,08/11/17,16,0.67,0.94,1.21,0.77,1558,1204,1.29,41.06%,07/26/17
CMG,340.6,Call,340,07/28/17,2,4.00,4.45,4.90,4.47,504,393,1.28,58.23%,07/26/17
GD,194.66,Put,195,08/18/17,23,2.80,2.95,3.10,3.13,1235,966,1.28,14.90%,07/26/17
TGT,54.96,Call,56,08/18/17,23,0.94,0.95,0.96,0.95,1436,1125,1.28,25.68%,07/26/17
NFLX,189.08,Call,187.5,07/28/17,2,2.33,2.4,2.46,2.32,2739,2152,1.27,37.34%,07/26/17
AMD,14.76,Put,11.5,08/18/17,23,0.03,0.04,0.04,0.05,595,470,1.27,59.96%,07/26/17
FB,165.61,Put,162.5,07/28/17,2,1.90,1.96,2.02,1.93,9539,7504,1.27,95.91%,07/26/17
BTE,2.79,Call,5,01/19/18,177,0.05,0.1,0.15,0.1,682,537,1.27,69.64%,07/26/17
MRK,61.8,Put,62.5,06/15/18,324,4.90,5,5.10,4.77,1647,1311,1.26,21.37%,07/26/17
